member_id,Username,Password,Trust,Name,is_admin,
49,coamingvacation,password123,9.020032999266888,coamingvacation,FALSE
50,blightermoment,password123,16.770678172212214,blightermoment,FALSE
51,growingblackneck,password123,13.735805761867349,growingblackneck,FALSE
52,toucaneggs,password123,6.764001707725434,toucaneggs,FALSE
53,onionsweekly,password123,12.16403151672763,onionsweekly,FALSE
54,oxeyeassistance,password123,17.767101015805295,oxeyeassistance,FALSE
55,ringedsavings,password123,17.077750950137943,ringedsavings,FALSE
56,nebulouswheelhouse,password123,10.600392591012408,nebulouswheelhouse,FALSE
57,pillrout,password123,12.191042901668482,pillrout,FALSE
58,childhoodmocha,password123,1.6559907728754901,childhoodmocha,FALSE
59,cameshrill,password123,5.612059497318286,cameshrill,FALSE
60,duckdecision,password123,16.150680703531755,duckdecision,FALSE
61,quiettaiga,password123,8.871965986714711,quiettaiga,FALSE
62,somewherelook,password123,4.287140630001968,somewherelook,FALSE
63,fiberinclude,password123,11.427176466374906,fiberinclude,FALSE
64,suckasian,password123,14.357774479246999,suckasian,FALSE
65,preachflaxseed,password123,13.815230779544217,preachflaxseed,FALSE
66,humburgergrateful,password123,8.119357389531165,humburgergrateful,FALSE
67,gravykippers,password123,9.3402709708467,gravykippers,FALSE
68,dropletcoffee,password123,10.660103276749656,dropletcoffee,FALSE
69,gymtold,password123,15.79040968500277,gymtold,FALSE
70,dweebhill,password123,10.897829934649758,dweebhill,FALSE
71,fantasywheel,password123,8.471846804320295,fantasywheel,FALSE
72,craftmeathead,password123,10.304176888782907,craftmeathead,FALSE
73,yeomancranberries,password123,1.5619243153712343,yeomancranberries,FALSE
74,observantverb,password123,1.826258516774021,observantverb,FALSE
75,feelingtroupe,password123,14.364259683472884,feelingtroupe,FALSE
76,externalquart,password123,19.680566628883803,externalquart,FALSE
77,jukeboxgateway,password123,12.270490877221093,jukeboxgateway,FALSE
78,archivistdroplet,password123,8.478394041180366,archivistdroplet,FALSE
79,backgroundrecall,password123,4.236634740257944,backgroundrecall,FALSE
80,slimeballpinto,password123,10.54253261023618,slimeballpinto,FALSE
81,buncartography,password123,19.65945611323215,buncartography,FALSE
82,unaffectedbarren,password123,15.639939656785211,unaffectedbarren,FALSE
83,ughdining,password123,11.252731520545797,ughdining,FALSE
84,don’tattached,password123,17.345505799490443,don’tattached,FALSE
85,truedisorder,password123,5.411346433197277,truedisorder,FALSE
86,uncommonplague,password123,10.761661600565104,uncommonplague,FALSE
87,pinksinglet,password123,19.096880377097122,pinksinglet,FALSE
88,rectumvroom,password123,11.978101348222859,rectumvroom,FALSE
89,archesraccoon,password123,9.723502906302699,archesraccoon,FALSE
90,humpsteak,password123,6.116310071387003,humpsteak,FALSE
91,twistingprivacy,password123,11.411929879858729,twistingprivacy,FALSE
92,observevessels,password123,19.185209347744312,observevessels,FALSE
93,assignstinker,password123,1.1084734595574655,assignstinker,FALSE
94,cajolescuttles,password123,15.889449419692406,cajolescuttles,FALSE
95,oracleadmission,password123,16.589232326584156,oracleadmission,FALSE
96,fairleadefficiency,password123,17.837412035694157,fairleadefficiency,FALSE
97,preacherlinkage,password123,15.069564824830731,preacherlinkage,FALSE
98,herselfstability,password123,16.37365811657711,herselfstability,FALSE
99,laganfuturistic,password123,10.854887386937039,laganfuturistic,FALSE
100,givengaze,password123,11.665799430789201,givengaze,FALSE
101,yeastbrilliant,password123,9.095722914074853,yeastbrilliant,FALSE
102,boneheadprickly,password123,2.066342652894068,boneheadprickly,FALSE
103,ossifiedbronze,password123,17.530192948356156,ossifiedbronze,FALSE
104,changeablecarrots,password123,11.829987343651224,changeablecarrots,FALSE
105,joystickunable,password123,4.796948983365718,joystickunable,FALSE
106,creeplectern,password123,10.589688881148403,creeplectern,FALSE
107,observancedam,password123,10.213577132326948,observancedam,FALSE
108,thudpanties,password123,7.779009326354158,thudpanties,FALSE
109,grapnelboozer,password123,7.5754804613449425,grapnelboozer,FALSE
110,confidecauliflower,password123,11.231097119019042,confidecauliflower,FALSE
111,transhipsuccessful,password123,12.846299603152596,transhipsuccessful,FALSE
112,buildmeaning,password123,12.636596830871786,buildmeaning,FALSE
113,joblessonions,password123,9.704789201894764,joblessonions,FALSE
114,lilyarchitect,password123,1.5315246975930048,lilyarchitect,FALSE
115,helmplonker,password123,5.3624955942634545,helmplonker,FALSE
116,gnawcuckoo,password123,4.367013919833071,gnawcuckoo,FALSE
117,butchercarved,password123,12.104756544790385,butchercarved,FALSE
118,transireleaf,password123,17.35916835621317,transireleaf,FALSE
119,cancelpilchard,password123,16.170339870971095,cancelpilchard,FALSE
120,amazonwatch,password123,16.144853690074427,amazonwatch,FALSE
121,prankfussy,password123,16.512310040653126,prankfussy,FALSE
122,wastefulgush,password123,5.850586761658813,wastefulgush,FALSE
123,gradetoyota,password123,16.993151813207824,gradetoyota,FALSE
124,dreadfulabhorrent,password123,13.789156983335435,dreadfulabhorrent,FALSE
125,onlinegray,password123,2.5814486182740595,onlinegray,FALSE
126,favorburger,password123,1.3171219721956324,favorburger,FALSE
127,woofgallery,password123,1.276639523571434,woofgallery,FALSE
128,bongofully,password123,15.356148729791766,bongofully,FALSE
129,clientchemical,password123,5.741625287415033,clientchemical,FALSE
130,everybodysledding,password123,3.080283918592828,everybodysledding,FALSE
131,loweryogurt,password123,12.87123959889705,loweryogurt,FALSE
132,competingjay,password123,7.544034417833403,competingjay,FALSE
133,learncorn,password123,2.320792192086099,learncorn,FALSE
134,gratefulsurvey,password123,4.032884969183103,gratefulsurvey,FALSE
135,garbagepunctual,password123,11.020227581912243,garbagepunctual,FALSE
136,hormonesstreak,password123,4.194753978226137,hormonesstreak,FALSE
137,confronthandball,password123,6.185374299554922,confronthandball,FALSE
138,wrongmedulla,password123,14.520208616520186,wrongmedulla,FALSE
139,merchantdata,password123,9.639330970867613,merchantdata,FALSE
140,bobcatcarrot,password123,7.1180335613591925,bobcatcarrot,FALSE
141,nidedifficult,password123,10.0016492692353,nidedifficult,FALSE
142,rearendexalted,password123,1.4490569750077542,rearendexalted,FALSE
143,bathingsuitclove,password123,8.344584990467927,bathingsuitclove,FALSE
144,agilesteal,password123,8.997454904972443,agilesteal,FALSE
145,probablysnowy,password123,4.5727467902749455,probablysnowy,FALSE
146,boyscoutslighten,password123,3.0664721564628534,boyscoutslighten,FALSE
147,thesecavities,password123,18.096551506764385,thesecavities,FALSE
148,cherriesexcuse,password123,10.692203637644852,cherriesexcuse,FALSE
149,sugarviolet,password123,4.972728858483632,sugarviolet,FALSE
150,guiltlesslazuli,password123,12.507324160646315,guiltlesslazuli,FALSE
151,gerbilbehave,password123,16.52375369917985,gerbilbehave,FALSE
152,pepperpowered,password123,1.3955440616764594,pepperpowered,FALSE
153,ebayquack,password123,1.339425895728111,ebayquack,FALSE
154,shockhurdle,password123,3.7827730675875744,shockhurdle,FALSE
155,multiplycardinal,password123,14.657873982474007,multiplycardinal,FALSE
156,democracyundress,password123,4.044324259964388,democracyundress,FALSE
157,lardfacemare,password123,14.387506929188048,lardfacemare,FALSE
158,borngullible,password123,13.885340110262002,borngullible,FALSE
159,sneakanywhere,password123,11.349341107999184,sneakanywhere,FALSE
160,literateexpert,password123,5.191395212430855,literateexpert,FALSE
161,insanethreat,password123,19.536295838539786,insanethreat,FALSE
162,grainswitch,password123,16.15840629641687,grainswitch,FALSE
163,yelljust,password123,10.815390822038466,yelljust,FALSE
164,majorityshoal,password123,5.240719824686744,majorityshoal,FALSE
165,mourningbazaar,password123,13.321621943885871,mourningbazaar,FALSE
166,friendshipfoamy,password123,8.503062187307691,friendshipfoamy,FALSE
167,introduceswim,password123,11.941073292973076,introduceswim,FALSE
168,sleuthcool,password123,7.10367037755738,sleuthcool,FALSE
169,dressskeleton,password123,12.988009364155593,dressskeleton,FALSE
170,tipimminent,password123,2.1169172079233345,tipimminent,FALSE
171,pigmanhorror,password123,6.6735130428372536,pigmanhorror,FALSE
172,breakdownemerald,password123,19.390162892866893,breakdownemerald,FALSE
173,eggplantspectral,password123,17.635150640468026,eggplantspectral,FALSE
174,ravenopulent,password123,6.821345786331673,ravenopulent,FALSE
175,umpirefit,password123,17.311773720774628,umpirefit,FALSE
176,heritagereading,password123,6.8969089197095474,heritagereading,FALSE
177,endermitescarlet,password123,18.846480210570366,endermitescarlet,FALSE
178,affectpalpita,password123,15.133000254675302,affectpalpita,FALSE
179,oddtrice,password123,8.907272992535486,oddtrice,FALSE
180,outcomeoffice,password123,5.794803943316872,outcomeoffice,FALSE
181,polecatstake,password123,1.161124986809708,polecatstake,FALSE
182,receptivekiller,password123,17.695640065968085,receptivekiller,FALSE
183,rebuffhorseman,password123,1.7204140813730309,rebuffhorseman,FALSE
184,boredcrackle,password123,16.568868101643147,boredcrackle,FALSE
185,dragplot,password123,19.28182137843554,dragplot,FALSE
186,notablesoil,password123,11.835330834658423,notablesoil,FALSE
187,bangbanggive,password123,4.258824808376653,bangbanggive,FALSE
188,mouthguardathletic,password123,17.487840224264875,mouthguardathletic,FALSE
189,transformgaseous,password123,19.50172948703414,transformgaseous,FALSE
190,crewfrequently,password123,14.376439704271355,crewfrequently,FALSE
191,respirationticktock,password123,10.66860117547992,respirationticktock,FALSE
192,exhibitinvest,password123,8.181407852528553,exhibitinvest,FALSE
193,chimpanzeefossil,password123,7.591686806689812,chimpanzeefossil,FALSE
194,relaysurfeit,password123,4.909473388599389,relaysurfeit,FALSE
195,increasingnowhere,password123,13.808907270690419,increasingnowhere,FALSE
196,ailscene,password123,9.226052300906009,ailscene,FALSE
197,equipmentoccipital,password123,4.688254254718602,equipmentoccipital,FALSE
198,firststash,password123,2.984060233988791,firststash,FALSE
199,nutsvacuum,password123,13.653193037294969,nutsvacuum,FALSE
200,sneakershead,password123,6.625380788579879,sneakershead,FALSE
201,gleamingthe,password123,10.49619852249923,gleamingthe,FALSE
